date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:14:34	236964/236964	---M--	200	added ('OK')	image/png	etag:%22db51241c8f9d92eada76772f182a0ff2%22	https://around.createx.studio/assets/img/landing/saas-1/industries/03.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/industries/03.png	(from https://around.createx.studio/landing-saas-v1.html)
10:14:35	133528/133528	---M--	200	added ('OK')	image/png	etag:%22f9747ea0f8c9312bf564eb74210d63f7%22	https://around.createx.studio/assets/img/landing/saas-1/industries/04.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/industries/04.png	(from https://around.createx.studio/landing-saas-v1.html)
10:14:36	3356/3356	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c4887db3e595cf061c7c83a0a96bd7d1%22	https://around.createx.studio/assets/img/landing/saas-1/pricing/starter.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/pricing/starter.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:37	1970/1970	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c306303001d8f7da4b817aae6c7f31b8%22	https://around.createx.studio/assets/img/landing/saas-1/pricing/business.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/pricing/business.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:38	1206/1206	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2297662e670ca4de3bd02d8328cbdf379f%22	https://around.createx.studio/assets/img/landing/saas-1/pricing/premium.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/pricing/premium.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:38	1837/1837	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2287cbc4597ef043ba56fb239a6656a4c6%22	https://around.createx.studio/assets/img/landing/saas-1/brands/foster-color.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/foster-color.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:39	1890/1890	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222c2c0d02e3125c6d409a9193427a6009%22	https://around.createx.studio/assets/img/landing/saas-1/brands/foster-gray.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/foster-gray.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:40	1898/1898	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22139c87c36e5fbb2b56b334a1e1d521e5%22	https://around.createx.studio/assets/img/landing/saas-1/brands/foster-light.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/foster-light.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:41	10537/10537	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2289fe0f414e608574e5046fa9d130944d%22	https://around.createx.studio/assets/img/landing/saas-1/brands/klinos-color.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/klinos-color.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:42	10537/10537	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2208831300dafc8804d6f07ce1d2b04bc8%22	https://around.createx.studio/assets/img/landing/saas-1/brands/klinos-gray.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/klinos-gray.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:43	10552/10552	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2280408e3dee907e5e673ed8d74bd2ac5f%22	https://around.createx.studio/assets/img/landing/saas-1/brands/klinos-light.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/klinos-light.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:44	7756/7756	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227a64bd4371cb55ee5337b6a1a8dfda96%22	https://around.createx.studio/assets/img/landing/saas-1/brands/champion-color.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/champion-color.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:45	7756/7756	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ad5853648f428026aa08986a4b0be988%22	https://around.createx.studio/assets/img/landing/saas-1/brands/champion-gray.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/champion-gray.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:46	7771/7771	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223916be82bb104501ef8a2d1334b478e4%22	https://around.createx.studio/assets/img/landing/saas-1/brands/champion-light.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/champion-light.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:47	3251/3251	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226dd6b806edd5828f4f0b135029fe1078%22	https://around.createx.studio/assets/img/landing/saas-1/brands/airbnb-color.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/airbnb-color.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:47	3251/3251	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ff89bc3542194d4c767dd5230f7804a%22	https://around.createx.studio/assets/img/landing/saas-1/brands/airbnb-gray.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/airbnb-gray.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:48	3259/3259	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b6e9a5acf8f65f6a1814cac218169126%22	https://around.createx.studio/assets/img/landing/saas-1/brands/airbnb-light.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/airbnb-light.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:49	2058/2058	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c11ff1408105eae1a4a2a2a64faca4d9%22	https://around.createx.studio/assets/img/landing/saas-1/brands/starcraft-color.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/starcraft-color.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:50	2058/2058	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226cc55155c636c214910057d9d3bd4d65%22	https://around.createx.studio/assets/img/landing/saas-1/brands/starcraft-gray.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/starcraft-gray.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:51	2066/2066	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229f1495707c2ae81c758bba9cf4d3fc2f%22	https://around.createx.studio/assets/img/landing/saas-1/brands/starcraft-light.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/starcraft-light.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:52	1267/1267	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2213047fc6f99502a174362e9f45701e73%22	https://around.createx.studio/assets/img/landing/saas-1/brands/alpine-color.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/alpine-color.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:53	1267/1267	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22fc415ad013972677556331913dd1edb4%22	https://around.createx.studio/assets/img/landing/saas-1/brands/alpine-gray.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/alpine-gray.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:54	1275/1275	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22038d9ab6a52ef9039c0e3935b94fa6b5%22	https://around.createx.studio/assets/img/landing/saas-1/brands/alpine-light.svg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/brands/alpine-light.svg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:55	11233/11233	---M--	200	added ('OK')	image/jpeg	etag:%2235d96a06f72bc52adaa00f66676d4a8c%22	https://around.createx.studio/assets/img/avatar/13.jpg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/avatar/13.jpg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:55	9057/9057	---M--	200	added ('OK')	image/jpeg	etag:%22133535e3bd63edf3365f4f0c24b6718f%22	https://around.createx.studio/assets/img/avatar/14.jpg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/avatar/14.jpg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:56	7935/7935	---M--	200	added ('OK')	image/jpeg	etag:%220d6f1bb9af5f40cc02ff785beb841002%22	https://around.createx.studio/assets/img/avatar/15.jpg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/avatar/15.jpg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:57	7939/7939	---M--	200	added ('OK')	image/jpeg	etag:%22cad2181a82560213b714a234bd841e19%22	https://around.createx.studio/assets/img/avatar/16.jpg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/avatar/16.jpg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:58	6728/6728	---M--	200	added ('OK')	image/jpeg	etag:%22f3d9694a5f0ea9c324c77e971312cc1b%22	https://around.createx.studio/assets/img/avatar/17.jpg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/avatar/17.jpg	(from https://around.createx.studio/landing-saas-v1.html)
10:14:59	7825/7825	---M--	200	added ('OK')	image/jpeg	etag:%22e78d9da9e6358082351ca7d3afdff6a7%22	https://around.createx.studio/assets/img/avatar/18.jpg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/avatar/18.jpg	(from https://around.createx.studio/landing-saas-v1.html)
10:15:00	77628/77628	---M--	200	added ('OK')	image/png	etag:%22aa652e914b87f8c97f1568fa058cae63%22	https://around.createx.studio/assets/img/landing/saas-1/cta/device-light.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/cta/device-light.png	(from https://around.createx.studio/landing-saas-v1.html)
10:15:01	77638/77638	---M--	200	added ('OK')	image/png	etag:%22b21a77cbf7df4d6031c7b673385964bf%22	https://around.createx.studio/assets/img/landing/saas-1/cta/device-dark.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-1/cta/device-dark.png	(from https://around.createx.studio/landing-saas-v1.html)
10:15:02	98103/98103	---M--	200	added ('OK')	image/png	etag:%224ddf6987288a3646dc125fdd2e054fbf%22	https://around.createx.studio/assets/img/landing/saas-2/hero/01.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/hero/01.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:03	9074/9074	---M--	200	added ('OK')	image/png	etag:%22b78a87fbe1a90381949ae84f54bc68b9%22	https://around.createx.studio/assets/img/landing/saas-2/hero/02.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/hero/02.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:04	7814/7814	---M--	200	added ('OK')	image/png	etag:%22aa456631a8ac8e97190c0cdb2e7c166e%22	https://around.createx.studio/assets/img/landing/saas-2/hero/03.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/hero/03.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:04	12706/12706	---M--	200	added ('OK')	image/png	etag:%221af308fb00c0bc6c8ed79baa361bcded%22	https://around.createx.studio/assets/img/landing/saas-2/hero/04.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/hero/04.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:05	6720/6720	---M--	200	added ('OK')	image/png	etag:%22a7e87362db690eb9d43e69ee6051949a%22	https://around.createx.studio/assets/img/landing/saas-2/hero/05.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/hero/05.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:06	8609/8609	---M--	200	added ('OK')	image/png	etag:%222a89b9aa66c4ece8e4302ca6151468c1%22	https://around.createx.studio/assets/img/landing/saas-2/features/01-light.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/features/01-light.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:07	9786/9786	---M--	200	added ('OK')	image/png	etag:%229d62ad052c9c10a66301f1da6f0c8e93%22	https://around.createx.studio/assets/img/landing/saas-2/features/01-dark.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/features/01-dark.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:08	9230/9230	---M--	200	added ('OK')	image/png	etag:%22b7162681b08a23f4719059d62a444dc2%22	https://around.createx.studio/assets/img/landing/saas-2/features/02.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/features/02.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:09	11184/11184	---M--	200	added ('OK')	image/png	etag:%227eb54e175df4377e10d02687c3dc907b%22	https://around.createx.studio/assets/img/landing/saas-2/features/03-light.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/features/03-light.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:10	11069/11069	---M--	200	added ('OK')	image/png	etag:%2298750527ab6e6b969997dd50d7265cb9%22	https://around.createx.studio/assets/img/landing/saas-2/features/03-dark.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/features/03-dark.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:11	9124/9124	---M--	200	added ('OK')	image/png	etag:%227f0512783d8678cdecc7f7691d16690a%22	https://around.createx.studio/assets/img/landing/saas-2/features/04-light.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/features/04-light.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:12	8828/8828	---M--	200	added ('OK')	image/png	etag:%22e64e332832311f0b7beacf2e361ff01d%22	https://around.createx.studio/assets/img/landing/saas-2/features/04-dark.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/features/04-dark.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:13	16539/16539	---M--	200	added ('OK')	image/png	etag:%22fbbffcd3d283e223eda999bca37dead1%22	https://around.createx.studio/assets/img/landing/saas-2/steps/01-light.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/steps/01-light.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:13	16228/16228	---M--	200	added ('OK')	image/png	etag:%22e7e96333e6e5a3c7980388f0921efd42%22	https://around.createx.studio/assets/img/landing/saas-2/steps/01-dark.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/steps/01-dark.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:15	22114/22114	---M--	200	added ('OK')	image/png	etag:%224e3fafd2d3fe1cbf0b9d0a904cff16a1%22	https://around.createx.studio/assets/img/landing/saas-2/steps/02-light.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/steps/02-light.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:16	24600/24600	---M--	200	added ('OK')	image/png	etag:%22e89ea171ce2d286e6789d94d84069178%22	https://around.createx.studio/assets/img/landing/saas-2/steps/02-dark.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/steps/02-dark.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:16	28848/28848	---M--	200	added ('OK')	image/png	etag:%22c7b4f2a660ee6e406c4436a975043dd1%22	https://around.createx.studio/assets/img/landing/saas-2/steps/03-light.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/steps/03-light.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:17	28248/28248	---M--	200	added ('OK')	image/png	etag:%221115fd0492931a436e936b858dbefd94%22	https://around.createx.studio/assets/img/landing/saas-2/steps/03-dark.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/steps/03-dark.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:18	6731/6731	---M--	200	added ('OK')	image/jpeg	etag:%22562e1126b25008587ad712699bf74679%22	https://around.createx.studio/assets/img/avatar/30.jpg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/avatar/30.jpg	(from https://around.createx.studio/landing-saas-v2.html)
10:15:19	6077/6077	---M--	200	added ('OK')	image/jpeg	etag:%22877cfe17bef8e7b3e48ffb63118e6310%22	https://around.createx.studio/assets/img/avatar/31.jpg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/avatar/31.jpg	(from https://around.createx.studio/landing-saas-v2.html)
10:15:20	4984/4984	---M--	200	added ('OK')	image/jpeg	etag:%22a59e41186c45d23409b38266e3e4dbdf%22	https://around.createx.studio/assets/img/avatar/32.jpg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/avatar/32.jpg	(from https://around.createx.studio/landing-saas-v2.html)
10:15:21	7629/7629	---M--	200	added ('OK')	image/png	etag:%22dac3409094438e84a160d213e6e5b29a%22	https://around.createx.studio/assets/img/landing/saas-2/tools/circle-gray-1.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/tools/circle-gray-1.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:22	5878/5878	---M--	200	added ('OK')	image/png	etag:%22c83bf216a97d4d748f391f0a20df66a5%22	https://around.createx.studio/assets/img/landing/saas-2/tools/circle-light-1.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/tools/circle-light-1.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:23	3955/3955	---M--	200	added ('OK')	image/png	etag:%221ab51a90dd1057301f9d9e64e0149079%22	https://around.createx.studio/assets/img/landing/saas-2/tools/circle-gray-2.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/tools/circle-gray-2.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:24	2974/2974	---M--	200	added ('OK')	image/png	etag:%22b8ebda885326181cb11658520d3c2889%22	https://around.createx.studio/assets/img/landing/saas-2/tools/circle-light-2.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/tools/circle-light-2.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:25	4773/4773	---M--	200	added ('OK')	image/png	etag:%22c95c18fe058f996951973fd74dc82e31%22	https://around.createx.studio/assets/img/landing/saas-2/tools/icon-1.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/tools/icon-1.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:26	4612/4612	---M--	200	added ('OK')	image/png	etag:%223c2aa431e4c795521fe1c7f872eaa2d3%22	https://around.createx.studio/assets/img/landing/saas-2/tools/icon-2.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/tools/icon-2.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:26	3310/3310	---M--	200	added ('OK')	image/png	etag:%223b11499b7892e00c04527b9cb5627536%22	https://around.createx.studio/assets/img/landing/saas-2/tools/icon-3.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/tools/icon-3.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:27	3719/3719	---M--	200	added ('OK')	image/png	etag:%225d5e5f47f53ff21faec47eb3c172d3f7%22	https://around.createx.studio/assets/img/landing/saas-2/tools/icon-4.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/tools/icon-4.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:28	7418/7418	---M--	200	added ('OK')	image/png	etag:%2265e8beaac3912365fae96936e5168a12%22	https://around.createx.studio/assets/img/landing/saas-2/tools/icon-5.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/tools/icon-5.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:29	4164/4164	---M--	200	added ('OK')	image/png	etag:%226d54fa41db4b200acde1bb263b7ef65f%22	https://around.createx.studio/assets/img/landing/saas-2/tools/icon-6.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/tools/icon-6.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:30	2962/2962	---M--	200	added ('OK')	image/png	etag:%22fda61783a9198a11611f0f8a2c152e21%22	https://around.createx.studio/assets/img/landing/saas-2/tools/icon-7.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/tools/icon-7.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:31	3265/3265	---M--	200	added ('OK')	image/png	etag:%2269929caad150e63806e498625f2cb003%22	https://around.createx.studio/assets/img/landing/saas-2/tools/icon-8.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/tools/icon-8.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:32	4497/4497	---M--	200	added ('OK')	image/png	etag:%22fdb0629f12ab48d4a3d39e5437fb6f8f%22	https://around.createx.studio/assets/img/landing/saas-2/tools/icon-9.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/tools/icon-9.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:33	9923/9923	---M--	200	added ('OK')	image/jpeg	etag:%22c24f1e963475f991b4033476d6e47613%22	https://around.createx.studio/assets/img/landing/saas-2/resources/01.jpg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/resources/01.jpg	(from https://around.createx.studio/landing-saas-v2.html)
10:15:34	8650/8650	---M--	200	added ('OK')	image/jpeg	etag:%229ac0a4a886736aab3f7e1d6a5510269b%22	https://around.createx.studio/assets/img/landing/saas-2/resources/02.jpg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/resources/02.jpg	(from https://around.createx.studio/landing-saas-v2.html)
10:15:35	17024/17024	---M--	200	added ('OK')	image/jpeg	etag:%22a7eee1e43302846ebb2b8af4b5bc5bbc%22	https://around.createx.studio/assets/img/landing/saas-2/resources/03.jpg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/resources/03.jpg	(from https://around.createx.studio/landing-saas-v2.html)
10:15:35	51605/51605	---M--	200	added ('OK')	image/png	etag:%220b5d2af867c7da685f98a7338c6e0075%22	https://around.createx.studio/assets/img/landing/saas-2/dash-light.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/dash-light.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:36	25897/25897	---M--	200	added ('OK')	image/png	etag:%22dc8b61e7c38de3d754cc945c6fcb7f8b%22	https://around.createx.studio/assets/img/landing/saas-2/dash-dark.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-2/dash-dark.png	(from https://around.createx.studio/landing-saas-v2.html)
10:15:38	161849/161849	---M--	200	added ('OK')	image/png	etag:%227a2497948f042365680b7d390363f2ea%22	https://around.createx.studio/assets/img/landing/saas-3/hero/01-light.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-3/hero/01-light.png	(from https://around.createx.studio/landing-saas-v3.html)
10:15:39	127993/127993	---M--	200	added ('OK')	image/png	etag:%22f85f4ad19522306cda0bbe0c2a824e75%22	https://around.createx.studio/assets/img/landing/saas-3/hero/01-dark.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-3/hero/01-dark.png	(from https://around.createx.studio/landing-saas-v3.html)
10:15:41	428436/428436	---M--	200	added ('OK')	image/png	etag:%22033bce543b2db3f36fc58bcccdee2193%22	https://around.createx.studio/assets/img/landing/saas-3/hero/02-light.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-3/hero/02-light.png	(from https://around.createx.studio/landing-saas-v3.html)
10:15:42	119278/119278	---M--	200	added ('OK')	image/png	etag:%2218b13ec61f37965a20907800558d8eac%22	https://around.createx.studio/assets/img/landing/saas-3/hero/02-dark.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-3/hero/02-dark.png	(from https://around.createx.studio/landing-saas-v3.html)
10:15:42	12087/12087	---M--	200	added ('OK')	image/png	etag:%228da1284a62458bce006e10895651f543%22	https://around.createx.studio/assets/img/landing/saas-3/hero/03-light.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-3/hero/03-light.png	(from https://around.createx.studio/landing-saas-v3.html)
10:15:43	12153/12153	---M--	200	added ('OK')	image/png	etag:%22b7e3617bf91cc98b68e6824434848eca%22	https://around.createx.studio/assets/img/landing/saas-3/hero/03-dark.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-3/hero/03-dark.png	(from https://around.createx.studio/landing-saas-v3.html)
10:15:44	11002/11002	---M--	200	added ('OK')	image/png	etag:%223ae85e88f12a521c5f18021c069bf0f2%22	https://around.createx.studio/assets/img/landing/saas-3/hero/04-light.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-3/hero/04-light.png	(from https://around.createx.studio/landing-saas-v3.html)
10:15:45	11386/11386	---M--	200	added ('OK')	image/png	etag:%2248b3984e16503a4b6dcab60feb8a6cb0%22	https://around.createx.studio/assets/img/landing/saas-3/hero/04-dark.png	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-3/hero/04-dark.png	(from https://around.createx.studio/landing-saas-v3.html)
10:15:46	101967/101967	---M--	200	added ('OK')	image/jpeg	etag:%223f4aebbf53486047ed288d0e9f3e5be5%22	https://around.createx.studio/assets/img/landing/saas-3/comparison/light-mode.jpg	C:/My%20Web%20Sites/MOYO%20TEMPLATE/around.createx.studio/assets/img/landing/saas-3/comparison/light-mode.jpg	(from https://around.createx.studio/landing-saas-v3.html)
